"title","firstname","middlename","lastname","name_suffix","nickname","party","state","district","in_office","gender","phone","fax","website","webform","congress_office","bioguide_id","votesmart_id","fec_id","govtrack_id","crp_id","twitter_id","congresspedia_url","youtube_url","facebook_id","official_rss","senate_class","birthdate"
"Rep","Doc","","Hastings","","","R","WA","4","1","M","202-225-5816","202-225-3251","http://hastings.house.gov/","http://hastings.house.gov/ContactForm.aspx","1203 Longworth House Office Building","H000329","22318","H2WA04041","400171","N00009157","DocHastings","http://www.opencongress.org/wiki/Doc_Hastings","http://www.youtube.com/RepDocHastings","7507129675","","","02/07/1941"
"Sen","Orrin","G.","Hatch","","","R","UT","Senior Seat","1","M","202-224-5251","202-224-6331","http://www.hatch.senate.gov/","http://www.hatch.senate.gov/public/index.cfm/contact?p=Email-Orrin","104 Hart Senate Office Building","H000338","53352","S6UT00063","300052","N00009869","OrrinHatch","http://www.opencongress.org/wiki/Orrin_Hatch","http://www.youtube.com/SenatorOrrinHatch","OrrinHatch","","I","03/22/1934"
"Rep","Walter","","Herger","Jr.","Wally","R","CA","2","1","M","202-225-3076","202-225-1740","http://herger.house.gov/","http://www.house.gov/herger/contact.shtml","242 Cannon House Office Building","H000528","26728","H6CA02010","400176","N00007584","","http://www.opencongress.org/wiki/Walter_Herger","http://www.youtube.com/RepWallyHerger","106290861103","","","05/20/1945"
"Rep","Maurice","D.","Hinchey","","","D","NY","22","1","M","202-225-6335","202-226-0774","http://house.gov/hinchey/","http://www.house.gov/hinchey/contact/zipauth.shtml","2431 Rayburn House Office Building","H000627","26989","H2NY26080","400178","N00001222","mauricehinchey","http://www.opencongress.org/wiki/Maurice_Hinchey","http://www.youtube.com/user/RepMauriceHinchey","MauriceHinchey","","","10/27/1938"
"Rep","Ruben","E.","Hinojosa","Sr.","","D","TX","15","1","M","202-225-2531","202-225-5688","http://hinojosa.house.gov/","http://www.house.gov/writerep","2262 Rayburn House Office Building","H000636","291","H6TX15055","400179","N00006008","USRepRHinojosa","http://www.opencongress.org/wiki/Ruben_Hinojosa","http://www.youtube.com/RepRubenHinojosa","CongressmanRubenHinojosa","","","08/20/1940"
"Rep","David Lee","","Hobson","","Dave","R","OH","7","0","M","","","","","","H000666","27014","H0OH07021","400180","N00003725","","http://www.opencongress.org/wiki/David_Lee_Hobson","","","","","10/17/1936"
"Rep","Peter","","Hoekstra","","Pete","R","MI","2","0","M","","","","","","H000676","26910","H2MI02066","400182","N00004155","petehoekstra","http://www.opencongress.org/wiki/Peter_Hoekstra","http://www.youtube.com/HoekstraPress","","","","10/30/1953"
"Rep","Tim","","Holden","","","D","PA","17","1","M","202-225-5546","202-226-0996","http://holden.house.gov/","http://www.holden.house.gov/contactform_zipcheck.shtml","2417 Rayburn House Office Building","H000712","27042","H2PA06080","400183","N00001469","RepTimHolden","http://www.opencongress.org/wiki/Tim_Holden","","CongressmanTimHolden","","","03/05/1957"
"Rep","Darlene","","Hooley","","","D","OR","5","0","F","","","","","","H000762","429","H6OR05069","400186","N00007700","","http://www.opencongress.org/wiki/Darlene_Hooley","http://www.youtube.com/DarleneHooley","","","","04/04/1939"
"Rep","Steny","H.","Hoyer","","","D","MD","5","1","M","202-225-4131","202-225-4300","http://hoyer.house.gov/","http://hoyer.house.gov/contact/email.asp","1705 Longworth House Office Building","H000874","26890","H2MD05155","400189","N00001821","WhipHoyer","http://www.opencongress.org/wiki/Steny_Hoyer","http://www.youtube.com/LeaderHoyer","stenyhoyer","","","06/14/1939"
"Rep","Kenny","C.","Hulshof","","","R","MO","9","0","M","","","","","","H000948","423","H4MO09046","400190","N00008032","","http://www.opencongress.org/wiki/Kenny_Hulshof","","","","","05/22/1958"
"Rep","Duncan","L.","Hunter","","","R","CA","52","0","M","","","","","","H000981","26776","H2CA42023","400191","N00006983","","http://www.opencongress.org/wiki/Duncan_L._Hunter","","","","","05/31/1948"
"Sen","Kay","Bailey","Hutchison","","","R","TX","Senior Seat","1","F","202-224-5922","202-224-0776","http://www.hutchison.senate.gov/","http://www.hutchison.senate.gov/?p=email_kay","284 Russell Senate Office Building","H001016","53349","S4TX00086","300054","N00005675","kaybaileyhutch","http://www.opencongress.org/wiki/Kay_Hutchison","http://www.youtube.com/SenatorHutchison","kaybaileyhutchison","","I","07/22/1943"
"Sen","Charles","T.","Hagel","","Chuck","R","NE","Senior Seat","0","M","","","","","","H001028","231","S6NE00087","300050","N00005301","","http://www.opencongress.org/wiki/Charles_Hagel","","","","II","10/04/1946"
"Rep","Robert","C.","Hayes","","Robin","R","NC","8","0","M","","","","","","H001029","1641","H8NC08042","400172","N00002315","","http://www.opencongress.org/wiki/Robert_Hayes","","","","","08/14/1945"
"Rep","Baron","P.","Hill","","","D","IN","9","0","M","","","","","","H001030","18466","H8IN09032","400177","N00003875","","http://www.opencongress.org/wiki/Baron_Hill","http://www.youtube.com/CongressmanBaronHill","","","","06/23/1953"
"Rep","Rush","D.","Holt","Jr.","","D","NJ","12","1","M","202-225-5801","202-225-6025","http://holt.house.gov","http://www.holt.house.gov/contact.shtml","1214 Longworth House Office Building","H001032","22574","H6NJ12144","400184","N00000860","rushholt","http://www.opencongress.org/wiki/Rush_Holt","http://www.youtube.com/RushHolt","","","","10/15/1948"
"Rep","Michael","M.","Honda","","Mike","D","CA","15","1","M","202-225-2631","202-225-2699","http://honda.house.gov/","http://honda.house.gov/contactmike.shtml","1713 Longworth House Office Building","H001034","9674","H0CA15148","400185","N00012611","RepMikeHonda","http://www.opencongress.org/wiki/Michael_Honda","http://www.youtube.com/RepMikeHonda","RepMikeHonda","","","06/27/1941"
"Rep","Jeb","","Hensarling","","","R","TX","5","1","M","202-225-3484","202-226-4888","http://hensarling.house.gov/","http://www.house.gov/hensarling/contact_web.shtml","129 Cannon House Office Building","H001036","49827","H2TX05121","400175","N00024922","RepHensarling","http://www.opencongress.org/wiki/Jeb_Hensarling","http://www.youtube.com/RepJebHensarling","RepHensarling","","","05/29/1957"
"Rep","Stephanie","","Herseth Sandlin","","","D","SD","0","0","F","","","","","","H001037","48367","H2SD00092","400443","N00024773","","http://www.opencongress.org/wiki/Stephanie_Herseth_Sandlin","http://www.youtube.com/hersethsandlin","","","","12/03/1970"
"Rep","Brian","M.","Higgins","","","D","NY","27","1","M","202-225-3306","202-226-0347","http://higgins.house.gov/","http://higgins.house.gov/email.asp","2459 Rayburn House Office Building","H001038","23127","H4NY27076","400641","N00027060","RepBrianHiggins","http://www.opencongress.org/wiki/Brian_Higgins","http://www.youtube.com/CongressmanHiggins","RepBrianHiggins","","","10/06/1959"
"Rep","John","","Hall","","","D","NY","19","0","M","","","","","","H001039","69119","H6NY19144","412222","N00027888","","http://www.opencongress.org/wiki/John_Hall","http://www.youtube.com/RepJohnHall","","","","07/23/1948"
"Rep","Phil","G.","Hare","","","D","IL","17","0","M","","","","","","H001040","66451","H6IL17155","412204","N00028234","","http://www.opencongress.org/wiki/Phil_Hare","http://www.youtube.com/philhareil17","","","","02/21/1949"
"Sen","Dean","","Heller","","","R","NV","Junior Seat","1","M","202-224-6244","","http://www.heller.senate.gov/","http://www.heller.senate.gov/public/index.cfm/contact-form","361a Russell Senate Office Building","H001041","2291","H6NV02164","412218","N00027522","DeanHeller","http://www.opencongress.org/wiki/Dean_Heller","http://www.youtube.com/CongressmanHeller","325751330177","","I","05/10/1960"
"Rep","Mazie","K.","Hirono","","","D","HI","2","1","F","202-225-4906","202-225-4987","http://hirono.house.gov/","http://hirono.house.gov/IMA/issue_subscribe.htm","1410 Longworth House Office Building","H001042","1677","H6HI02251","412200","N00028139","maziehirono","http://www.opencongress.org/wiki/Mazie_Hirono","http://www.youtube.com/CongresswomanHirono","m.k.hirono","","","11/03/1947"
"Rep","Paul","W.","Hodes","","","D","NH","2","0","M","","","","","","H001043","42473","H4NH02175","412220","N00027048","PaulHodes","http://www.opencongress.org/wiki/Paul_Hodes","","","","","03/21/1951"
"Rep","Deborah","","Halvorson","","Debbie","D","IL","11","0","F","","","","","","H001044","9531","H8IL11113","412279","N00029377","","http://www.opencongress.org/wiki/Deborah_Halvorson","http://www.youtube.com/repdebbiehalvorson","","","","03/01/1958"
"Rep","Gregg","","Harper","","","R","MS","3","1","M","202-225-5031","202-225-5797","http://harper.house.gov/","http://harper.house.gov/contact/","307 Cannon House Office Building","H001045","101985","H8MS03067","412280","N00029632","GreggHarper","http://www.opencongress.org/wiki/Gregg_Harper","http://www.youtube.com/congressmanharper","GreggHarper","","","06/01/1956"
"Rep","Martin","T.","Heinrich","","","D","NM","1","1","M","202-225-6316","202-225-4975","http://heinrich.house.gov/","https://forms.house.gov/heinrich/contact-form.shtml","336 Cannon House Office Building","H001046","74517","H8NM01224","412281","N00029835","","http://www.opencongress.org/wiki/Martin_Heinrich","http://www.youtube.com/RepMartinHeinrich","MartinHeinrich","","","10/17/1971"
"Rep","Jim","","Himes","","","D","CT","4","1","M","202-225-5541","202-225-9629","http://himes.house.gov/","https://forms.house.gov/himes/contact-form.shtml","119 Cannon House Office Building","H001047","106744","H8CT04172","412282","N00029070","jahimes","http://www.opencongress.org/wiki/Jim_Himes","http://www.youtube.com/congressmanhimes","CongressmanJimHimes","","","07/05/1966"
"Rep","Duncan","D.","Hunter","","","R","CA","52","1","M","202-225-5672","202-225-0235","http://hunter.house.gov/","https://forms.house.gov/hunter/zipauthen_contact.shtml","223 Cannon House Office Building","H001048","104308","H8CA52052","412283","N00029258","","http://www.opencongress.org/wiki/Duncan_Hunter","http://www.youtube.com/CongressmanHunter","DuncanHunter","","","12/07/1976"
"Sen","Kay","R.","Hagan","","","D","NC","Junior Seat","1","F","202-224-6342","202-228-2563","http://www.hagan.senate.gov","http://www.hagan.senate.gov/?p=contact","521 Dirksen Senate Office Building","H001049","21082","S8NC00239","412324","N00029617","SenatorHagan","http://www.opencongress.org/wiki/Kay_Hagan","http://www.youtube.com/SenatorHagan","SenatorHagan","","II","05/26/1953"
"Rep","Colleen","","Hanabusa","","","D","HI","1","1","F","202-225-2726","202-225-4580","http://hanabusa.house.gov/","","238 Cannon House Office Building","H001050","17745","H2HI02110","412418","N00025881","colleenhanabusa","http://www.opencongress.org/wiki/Colleen_Hanabusa","http://www.youtube.com/user/rephanabusa","169979129710178","","","05/04/1951"
"Rep","Richard","","Hanna","","","R","NY","24","1","M","202-225-3665","202-225-1891","http://hanna.house.gov/","","319 Cannon House Office Building","H001051","110344","H8NY24066","412454","N00030197","RepRichardHanna","http://www.opencongress.org/wiki/Richard_Hanna","http://www.youtube.com/reprichardhanna","","","","01/25/1951"
"Rep","Andy","","Harris","","","R","MD","1","1","M","202-225-5311","202-225-0254","http://harris.house.gov/","","506 Cannon House Office Building","H001052","19157","H8MD01094","412434","N00029147","","http://www.opencongress.org/wiki/Andy_Harris","","","","","01/25/1957"
"Rep","Vicky","","Hartzler","","","R","MO","4","1","F","202-225-2876","202- 225-2695","http://hartzler.house.gov/","","1023 Longworth House Office Building","H001053","8783","H0MO04086","412444","N00031005","RepHartzler","http://www.opencongress.org/wiki/Vicky_Hartzler","http://www.youtube.com/repvickyhartzler","","","","10/13/1960"
"Rep","Nan","","Hayworth","","","R","NY","19","1","F","202-225-5441","202- 225-3289","http://hayworth.house.gov/","","1440 Longworth House Office Building","H001054","127041","H0NY19139","412452","N00031124","RepNanHayworth","http://www.opencongress.org/wiki/Nan_Hayworth","http://www.youtube.com/Repnanhayworth","RepNanHayworth","","","12/14/1959"
"Rep","Joe","","Heck","","","R","NV","3","1","M","202-225-3252","202- 225-2185","http://heck.house.gov/","","132 Cannon House Office Building","H001055","44082","H0NV03058","412446","N00031244","heck4nevada","http://www.opencongress.org/wiki/Joe_Heck","http://www.youtube.com/repjoeheck","155211751194624","","","03/03/1961"
"Rep","Jaime","","Herrera","","","R","WA","3","1","F","202-225-3536","202-225-3478","http://herrerabeutler.house.gov/","","1130 Longworth House Office Building","H001056","101907","H0WA03187","412486","N00031559","herrerabeutler","http://www.opencongress.org/wiki/Jaime_Herrera","http://www.youtube.com/user/RepHerreraBeutler","","","","11/03/1978"
"Rep","Tim","","Huelskamp","","","R","KS","1","1","M","202-225-2715","202- 225-5124","http://huelskamp.house.gov/","","126 Cannon House Office Building","H001057","12571","H6KS01146","412429","N00027649","conghuelskamp","http://www.opencongress.org/wiki/Tim_Huelskamp","","165730996804553","","","11/11/1968"
"Rep","Bill","","Huizenga","","","R","MI","2","1","M","202-225-4401","202- 226-0779","http://huizenga.house.gov/","","1217 Longworth House Office Building","H001058","38351","H0MI02094","412437","N00030673","rephuizenga","http://www.opencongress.org/wiki/Bill_Huizenga","http://youtube.com/RepHuizenga","","","","01/31/1969"
"Rep","Randy","","Hultgren","","","R","IL","14","1","M","202-225-2976","202- 225-0697","http://hultgren.house.gov/","","427 Cannon House Office Building","H001059","18199","H0IL14080","412422","N00031104","randyhultgren","http://www.opencongress.org/wiki/Randy_Hultgren","","randyhultgren","","","03/01/1966"
"Rep","Robert","","Hurt","","","R","VA","5","1","M","202-225-4711","202-225-5681","http://hurt.house.gov/","","1516 Longworth House Office Building","H001060","50895","H0VA05095","412484","N00031265","RepRobertHurt","http://www.opencongress.org/wiki/Robert_Hurt","http://www.youtube.com/user/RepRobertHurt","RepRobertHurt","","","06/16/1969"
"Sen","John","","Hoeven","","","R","ND","Junior Seat","1","M","202-224-2551","","http://www.hoeven.senate.gov","http://www.hoeven.senate.gov/public/index.cfm/email-the-senator","120 Russell Senate Office Building","H001061","41788","S0ND00093","412494","N00031688","","http://www.opencongress.org/wiki/John_Hoeven","","","","III","03/13/1957"
"Rep","Kathy","","Hochul","","","D","NY","26","1","F","202-225-5265","","http://hochul.house.gov/","","1711 Longworth House Office Building","H001062","129238","H2NY00036","412497","N00033055","RepKathyHochul","http://www.opencongress.org/wiki/Kathy_Hochul","http://www.youtube.com/user/RepKathyHochul","","","","8/27/1958"
"Rep","Janice","","Hahn","","","D","CA","36","1","F","202-225-8220","202-226-7290","http://hahn.house.gov/","https://hahn.house.gov/contact-me/email-me","2400 Rayburn House Office Building","H001063","70502","H8CA36097","412498","N00006806","Rep_JaniceHahn","http://www.opencongress.org/wiki/Janice_Hahn","http://www.youtube.com/RepJaniceHahn","Congresswoman-Janice-Hahn","","","03/30/1952"
"Rep","Robert","","Inglis","Sr.","Bob","R","SC","4","0","M","","","","","","I000023","27064","H2SC04022","400649","N00002460","bobinglis","http://www.opencongress.org/wiki/Robert_Inglis","http://www.youtube.com/CongressmanInglis","","","","10/11/1959"
"Sen","James","M.","Inhofe","","Jim","R","OK","Senior Seat","1","M","202-224-4721","202-228-0380","http://www.inhofe.senate.gov/","http://www.inhofe.senate.gov/public/index.cfm?FuseAction=Contact.ContactForm","205 Russell Senate Office Building","I000024","27027","S4OK00083","300055","N00005582","jiminhofe","http://www.opencongress.org/wiki/James_Inhofe","http://www.youtube.com/JimInhofePressOffice","jiminhofe","","II","11/17/1934"
